gene_a.name,gene_a.identifier,gene_b.name,gene_b.identifier,SL.cellline,SL.pubmed_id,SL.source,SL.statistic_score
GLE2,856844,RPN7,856223,null,28776765,BioGrid,0.4
GLE2,856844,NPL3,852042,null,23907389,BioGrid,0.4
GLE2,856844,SMD1,852964,null,28776765,BioGrid,0.4
GLE2,856844,CDC7,851545,null,28776765,BioGrid,0.4
GLE2,856844,CDC16,853846,null,28776765,BioGrid,0.4
GLE2,856844,ASK1,853814,null,28776765,BioGrid,0.4
GLE2,856844,MYO2,854504,null,28776765,BioGrid,0.4
GLE2,856844,MCM7,852501,null,28776765,BioGrid,0.4
GLE2,856844,BET1,854813,null,28776765,BioGrid,0.4
GLE2,856844,RPB3,854791,null,28776765,BioGrid,0.4
GLE2,856844,DCP2,855605,null,28776765,BioGrid,0.4
GLE2,856844,CDC34,851624,null,28776765,BioGrid,0.4
GLE2,856844,HRP1,853997,null,28776765,BioGrid,0.4
GLE2,856844,TAF5,852497,null,28776765,BioGrid,0.4
GLE2,856844,ESP1,852990,null,28776765,BioGrid,0.4
GLE2,856844,RPT6,852834,null,28776765,BioGrid,0.4
GLE2,856844,RNA1,855275,null,28776765,BioGrid,0.4
GLE2,856844,USO1,851501,null,28776765,BioGrid,0.4
GLE2,856844,RPO21,851415,null,28776765,BioGrid,0.4
GLE2,856844,CDC21,854241,null,28776765,BioGrid,0.4
GLE2,856844,MCM2,852258,null,28776765,BioGrid,0.4
GLE2,856844,SUP45,852440,null,28776765,BioGrid,0.4
GLE2,856844,CTF8,856598,null,28776765,BioGrid,0.4
GLE2,856844,TFB3,852071,null,28776765,BioGrid,0.4
GLE2,856844,DPB2,856305,null,28776765,BioGrid,0.4
GLE2,856844,CDC48,851431,null,28776765,BioGrid,0.4
GLE2,856844,NNF1,853576,null,28776765,BioGrid,0.4
GLE2,856844,PIK1,855454,null,28776765,BioGrid,0.4
GLE2,856844,MPS1,851533,null,28776765,BioGrid,0.4
GLE2,856844,CLF1,850808,null,28776765,BioGrid,0.4
GLE2,856844,DBF4,851623,null,28776765,BioGrid,0.4
GLE2,856844,KAR2,853418,null,28776765,BioGrid,0.4
GLE2,856844,SEC21,855429,null,28776765,BioGrid,0.4
GLE2,856844,PKC1,852169,null,28776765,BioGrid,0.4
GLE2,856844,CDC13,851306,null,28776765,BioGrid,0.4
